"","fips","year","qtr","state","gdp","revenuepop","rev_state_total","rev_local_total","popestimate","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","avg_wkly_wage","year_qtr","treated","gdpcapita","lngdp","lngdpcapita","revstatecapita","revlocalcapita","emplvl1capita","emplvl2capita","emplvl3capita","emplvlcapita","totalwagescapita","taxwagescapita","avgwklywagecapita","estabscapita","abb"
"30",1,1997,2,"Alabama",105517,1842.06134259259,NA,NA,4377126.5,107278,1810523,1820518,1824109,11511141329,0,487,1997.25,0,24106.454314263,11.5666273563578,10.0902348974928,NA,NA,0.413632779404479,0.415916240940261,0.416736642178379,0.415428554174373,2629.83976565448,0,487,0.0245087730500821,"AL"
"31",1,1997,3,"Alabama",106816,1842.06134259259,NA,NA,4386318,108130,1810430,1817775,1828346,11993849419,0,507,1997.5,0,24352.0875595431,11.5788630070215,10.1003728562341,NA,NA,0.412744812391623,0.414419337585647,0.416829331571491,0.414664493849587,2734.37753920258,0,507,0.0246516554431302,"AL"
"32",1,1997,4,"Alabama",108115,1842.06134259259,NA,NA,4395509.5,107711,1832363,1834294,1840632,12783653406,0,536,1997.75,0,24596.6935118671,11.590950754408,10.1103673027999,NA,NA,0.416871582236371,0.417310894220568,0.41875282034995,0.41764509893563,2908.34393737518,0,536,0.0245047815276022,"AL"
"33",1,1998,1,"Alabama",109414,NA,NA,NA,4404701,109051,1812183,1819378,1833249,12000465546,0,507,1998,0,24840.2786023387,11.602894131532,10.1202217518597,NA,NA,0.411420207637249,0.413053689682909,0.416202825117982,0.41355890747938,2724.46768713699,0,507,0.0247578666520157,"AL"
"34",1,1998,2,"Alabama",110814.25,NA,NA,NA,4411061,111052,1853553,1861094,1870083,12168058508,0,503,1998.25,0,25121.9037777986,11.6156106551341,10.1314954050432,NA,NA,0.420205705611416,0.421915271631927,0.423953103346338,0.422024693529894,2758.53326625952,0,503,0.0251758023749842,"AL"
"35",1,1998,3,"Alabama",112214.5,NA,NA,NA,4417421,110660,1850435,1852414,1863597,12335737040,0,511,1998.5,0,25402.7180112559,11.6281674972324,10.1426114555988,NA,NA,0.418894871011842,0.419342869968699,0.421874437596054,0.420037392858865,2792.52012429877,0,511,0.0250508158493383,"AL"
"36",1,1998,4,"Alabama",113614.75,NA,NA,NA,4423781,110696,1867135,1870228,1876894,13640176043,0,561,1998.75,0,25682.7248003461,11.6405686183898,10.1535738581075,NA,NA,0.422067683730275,0.422766859390191,0.42427371517713,0.423036086099199,3083.37506829565,0,561,0.0250229385224992,"AL"
"37",1,1999,1,"Alabama",115015,NA,NA,NA,4430141,112198,1821912,1833310,1846858,12391115036,0,520,1999,0,25961.9276226197,11.6528178336221,10.1643864216292,NA,NA,0.41125372759016,0.413826557664869,0.416884699606626,0.413988328287219,2797.00240601823,0,520,0.0253260562135607,"AL"
"38",1,1999,2,"Alabama",115327.5,NA,NA,NA,4435649,110669,1867537,1873404,1879812,12750324605,0,523,1999.25,0,26000.1411292913,11.655531186058,10.1658572450386,NA,NA,0.421029030926478,0.422351723502017,0.423796382445951,0.422392378958149,2874.51162276366,0,523,0.0249499002288053,"AL"
"39",1,1999,3,"Alabama",115640,NA,NA,NA,4441157,110601,1868622,1872670,1881585,13110302754,0,538,1999.5,0,26038.2598498544,11.6582371961303,10.1673222680471,NA,NA,0.42075116912102,0.421662643315695,0.42367000310955,0.422027938515421,2952.00164146415,0,538,0.0249036456040622,"AL"
"40",1,1999,4,"Alabama",115952.5,NA,NA,NA,4446665,110926,1882054,1887314,1895251,14266090148,0,581,1999.75,0,26076.2841365383,11.6609359034689,10.1687815264622,NA,NA,0.423250683377318,0.424433592366414,0.426218525569163,0.424634267104298,3208.2673527239,0,581,0.0249458864115017,"AL"
"41",1,2000,1,"Alabama",116265,NA,NA,NA,4452173,111636,1848537,1854259,1872397,13403734922,0,555,2000,0,26114.2143398291,11.6636273473837,10.1702350557856,NA,NA,0.415198825382572,0.416484040489891,0.420558006169122,0.417413624013862,3010.60514090535,0,555,0.0250744973297309,"AL"
"42",1,2000,2,"Alabama",117271.5,NA,NA,NA,4456038.25,112724,1875646,1889665,1889487,13352245393,0,545,2000.25,0,26317.4356728199,11.6722470383684,10.1779869518485,NA,NA,0.420922329380813,0.424068397527782,0.424028451730638,0.423006392879744,2996.43868474423,0,545,0.0252969103216293,"AL"
"43",1,2000,3,"Alabama",118278,NA,NA,NA,4459903.5,114305,1872469,1880624,1886538,13347775642,0,546,2000.5,0,26520.3047554728,11.680793064794,10.1856659357674,NA,NA,0.419845182748909,0.421673697648391,0.422999735308174,0.421506205235158,2992.83956300848,0,546,0.0256294783059768,"AL"
"44",1,2000,4,"Alabama",119284.5,NA,NA,NA,4463768.75,115035,1876517,1883288,1886692,14332216701,0,586,2000.75,0,26722.8225028458,11.6892666750851,10.1932732546634,NA,NA,0.420388488987025,0.421905368641689,0.422667952948951,0.421653936859222,3210.78835031497,0,586,0.0257708242614495,"AL"
"45",1,2001,1,"Alabama",120291,NA,NA,NA,4467634,109424,1841425,1847584,1859295,13800918353,7560076950,574,2001,0,26924.98982683,11.6976690861966,10.2008101241909,NA,NA,0.412170065855887,0.413548647897299,0.416169945881869,0.413962886545018,3089.08884501282,1692.18806867349,574,0.0244926061535032,"AL"
"46",1,2001,2,"Alabama",121610,NA,NA,NA,4470747.75,112308,1863915,1868405,1870027,13723136063,2888289133,565,2001.25,0,27201.2662758707,11.708574481975,10.2110188054604,NA,NA,0.416913479406213,0.417917785676904,0.418280588521238,0.417703951201452,3069.53933220679,646.041623126691,565,0.0251206299885741,"AL"
"47",1,2001,3,"Alabama",122929,NA,NA,NA,4473861.5,113730,1848814,1853794,1853766,13676907441,1600370822,568,2001.5,0,27477.1581552089,11.7193622319175,10.2211103259671,NA,NA,0.413247929110009,0.414361061467817,0.414354802892311,0.413987931156713,3057.0699251642,357.71577238142,568,0.0254209925810175,"AL"
"48",1,2001,4,"Alabama",124248,NA,NA,NA,4476975.25,113963,1845996,1850040,1850482,14621134950,1301070591,608,2001.75,0,27752.6662672527,11.7300348472498,10.2310871962618,NA,NA,0.412331071073042,0.413234359515389,0.413333086887179,0.41296617249187,3265.85119048849,290.613755570795,608,0.0254553562698387,"AL"
"49",1,2002,1,"Alabama",125567,2173.26185152057,NA,NA,4480089,111623,1807198,1812994,1827231,13913333057,7480313228,589,2002,0,28027.7914121795,11.7405947596408,10.2409518473398,NA,NA,0.403384397051041,0.404678121349821,0.407855960004366,0.405306159468409,3105.59300429076,1669.67960413286,589,0.0249153532440985,"AL"
"50",1,2002,2,"Alabama",127211.5,2173.26185152057,NA,NA,4485939.5,113519,1832782,1839692,1838317,14000862875,2772430042,586,2002.25,0,28357.8278307142,11.7536063346066,10.2526583850016,NA,NA,0.408561461874374,0.410101830396955,0.409795317123648,0.409486203131659,3121.05477013232,618.026623408541,586,0.0253055129254418,"AL"
"51",1,2002,3,"Alabama",128856,2173.26185152057,NA,NA,4491790,112089,1824630,1832529,1835841,14023657468,1573366741,589,2002.5,0,28687.0045126776,11.7664507807705,10.2641994947645,NA,NA,0.406214449028116,0.407972990723075,0.408710335968511,0.407632591906567,3122.06435919756,350.276112863691,589,0.0249541942076544,"AL"
"52",1,2002,4,"Alabama",130500.5,2173.26185152057,NA,NA,4497640.5,112019,1834430,1841415,1840383,15109278335,1301469991,632,2002.75,0,29015.3248130881,11.7791323371552,10.275579411223,NA,NA,0.407864968309495,0.409418004840538,0.409188551197011,0.408823841449015,3359.37884208398,289.367278465231,632,0.024906170246377,"AL"
"53",1,2003,1,"Alabama",132145,NA,NA,NA,4503491,110312,1805118,1808877,1819489,14417769158,7543019809,612,2003,0,29342.7920695301,11.791655083524,10.28680220973,NA,NA,0.400826381134102,0.401661066936739,0.404017461120717,0.402168303063853,3201.46507631524,1674.92725288004,612,0.0244947752754474,"AL"
"54",1,2003,2,"Alabama",134450.25,NA,NA,NA,4510300.5,110906,1824323,1828372,1828621,14316994607,2702163241,603,2003.25,0,29809.5991608541,11.8089495211226,10.3025857401159,NA,NA,0.404479258089345,0.405376980979427,0.405432187944018,0.405096142337597,3174.28841093847,599.109358899701,603,0.0245894924296064,"AL"
"55",1,2003,3,"Alabama",136755.5,NA,NA,NA,4517110,111574,1813594,1820854,1826012,14364734816,1507901248,607,2003.5,0,30274.9988377525,11.8259499388539,10.3180775300316,NA,NA,0.401494318269867,0.403101540586791,0.404243421125454,0.402946426660704,3180.07195219953,333.819908746964,607,0.02470030616921,"AL"
"56",1,2003,4,"Alabama",139060.75,NA,NA,NA,4523919.5,112096,1831551,1836368,1839697,15684719988,1311485783,657,2003.75,0,30738.9974556355,11.8426661669939,10.3332874028859,NA,NA,0.404859326077752,0.405924110718593,0.406659977039821,0.405814471278722,3467.06434276737,289.90033598078,657,0.0247785134107713,"AL"
"57",1,2004,1,"Alabama",141366,2334.96586879433,10725.216,7970.805,4530729,113064,1812113,1820339,1835473,14826289103,7660578236,626,2004,0,31201.6013317062,11.8591075509146,10.3482246972147,2367.21640159895,1759.27648729377,0.399960580295136,0.401776182155234,0.405116483462154,0.402284415304174,3272.38488618498,1690.80477689131,626,0.0249549244724193,"AL"
"58",1,2004,2,"Alabama",144357.5,2334.96586879433,10725.216,7970.805,4540498,113903,1848707,1854843,1860474,14937275177,2777870092,620,2004.25,0,31793.3187064503,11.8800481407902,10.3670114431227,2362.12327370258,1755.49135799641,0.407159523030293,0.408510916643945,0.409751088977465,0.408473842883901,3289.78785520883,611.798549850699,620,0.0250860147939719,"AL"
"59",1,2004,3,"Alabama",147349,2334.96586879433,10725.216,7970.805,4550267,114496,1852176,1854769,1858635,15175021760,1613382869,629,2004.5,0,32382.4953568659,11.9005592015802,10.3853732890203,2357.0520147499,1751.72248134011,0.407047762252193,0.407617618922142,0.408467239394963,0.407710873523099,3334.97391691521,354.568834971662,629,0.0251624794764791,"AL"
"60",1,2004,4,"Alabama",150340.5,2334.96586879433,10725.216,7970.805,4560036,116279,1865880,1875902,1881913,16937194681,1408367172,695,2004.75,0,32969.1476119925,11.9206580005208,10.4033274822888,2352.00248419091,1747.96975287037,0.409180980150157,0.411378769816729,0.412696961164342,0.411085570377076,3714.26775600017,308.850011710434,695,0.0254995793892855,"AL"
"61",1,2005,1,"Alabama",153332,2565.63658609621,11606.43,8477.17,4569805,116038,1849568,1859588,1874595,15520306577,7908085472,641,2005,0,33553.2916612416,11.9403607841072,10.4208902496957,2539.80859139504,1855.03976646706,0.404736744784515,0.406929398519193,0.410213346083695,0.407293163129134,3396.27327139779,1730.50829783765,641,0.0253923307449661,"AL"
"62",1,2005,2,"Alabama",155940,2565.63658609621,11606.43,8477.17,4584599,116671,1892443,1897678,1901255,15886280032,2874615562,644,2005.25,0,34013.8799489334,11.9572265968636,10.4345239540857,2531.61290660317,1849.05375584648,0.412782666488389,0.413924532985328,0.414704753894506,0.413803984456074,3465.1405787071,627.015702354775,644,0.0254484634315891,"AL"
"63",1,2005,3,"Alabama",157437,2565.63658609621,11606.43,8477.17,4599393,117348,1889789,1897890,1907760,16504392493,1743001558,669,2005.5,0,34229.9516479675,11.9667806572265,10.4408563189602,2523.46994483837,1843.10625336865,0.410877913672522,0.412639233046622,0.414785168390699,0.412767438369947,3588.38492231475,378.963388864574,669,0.0255138014951103,"AL"
"64",1,2005,4,"Alabama",160293,2565.63658609621,11606.43,8477.17,4614187,118198,1911553,1923976,1929291,17638247493,1541840268,706,2005.75,0,34739.1642341327,11.9847586695219,10.4556229817663,2515.37919897915,1837.19688863932,0.414277314725216,0.41696966334481,0.418121545572384,0.41645617454747,3822.61219430422,334.152098300307,706,0.0256162136471712,"AL"
"65",1,2006,1,"Alabama",161934,2774.44337240804,12718.359,9171.986,4628981,115496,1893993,1905295,1923381,17148687580,8442091642,692,2006,0,34982.6452085243,11.9949441237942,10.4626073663117,2747.5504868134,1981.42658178982,0.40915981292643,0.411601387000724,0.415508510404342,0.412089903443832,3704.63555153931,1823.74730896498,692,0.0249506316833014,"AL"
"66",1,2006,2,"Alabama",163974,2774.44337240804,12718.359,9171.986,4639945.75,116096,1927613,1933314,1943575,16924316291,2789213079,673,2006.25,0,35339.6373222683,12.0074631576527,10.4727604832932,2741.05769447843,1976.74423240832,0.41543869343731,0.416667371595886,0.418878819865512,0.416994961632903,3647.52460543316,601.1305367094,673,0.0250209821957509,"AL"
"67",1,2006,3,"Alabama",165470,2774.44337240804,12718.359,9171.986,4650910.5,117903,1921127,1929682,1938465,17121100936,1684511616,682,2006.5,0,35577.9798385714,12.0165451884859,10.4794821816026,2734.59551629729,1972.08396076424,0.413064710662568,0.414904135437566,0.416792582871676,0.414920476323937,3681.23638070438,362.189643511738,682,0.0253505200755852,"AL"
"68",1,2006,4,"Alabama",166495,2774.44337240804,12718.359,9171.986,4661875.25,120274,1932415,1942505,1948005,18616536324,1452023095,738,2006.75,0,35714.1688851498,12.0227205579217,10.4833027765679,2728.16373625613,1967.44561107679,0.414514523956856,0.416678889037196,0.417858671786638,0.416350694926897,3993.35789262057,311.467599867671,738,0.0257994891647948,"AL"
"69",1,2007,1,"Alabama",166821,2891,13770.676,9893.848,4672840,119094,1922278,1933638,1951005,18029966144,8649093575,717,2007,0,35700.1309696031,12.0246766602627,10.4829096363773,2946.96073479939,2117.30938786691,0.411372527199733,0.413803596956027,0.417520180447009,0.414232101534256,3858.45998236618,1850.92868041705,717,0.0254864279538782,"AL"
"70",1,2007,2,"Alabama",169261,2891,13770.676,9893.848,4684181.5,119238,1948621,1956400,1965923,17740417205,2789121709,697,2007.25,0,36134.594699202,12.0391971812771,10.4950059873598,2939.82545296334,2112.18288616699,0.416000319372766,0.417661015056739,0.419694027654565,0.41778512069469,3787.3035459877,595.434166887,697,0.0254554611088405,"AL"
"71",1,2007,3,"Alabama",171456,2891,13770.676,9893.848,4695523,120089,1941201,1950747,1959101,17928080579,1696881505,707,2007.5,0,36514.7822723901,12.0520819529043,10.5054724513469,2932.72464004542,2107.08114942681,0.413415289415045,0.415448289785824,0.417227431321282,0.41536367017405,3818.12219405591,361.382854476488,707,0.0255752128144192,"AL"
"72",1,2007,4,"Alabama",172156,2891,13770.676,9893.848,4706864.5,121894,1958298,1966841,1971042,19489309662,1498381522,763,2007.75,0,36575.5164611176,12.0561563214849,10.5071343463933,2925.65804688025,2102.00399862796,0.416051492453203,0.417866501149544,0.418759027373743,0.417559006992164,4140.614131127,318.339633953771,763,0.0258970701196093,"AL"
"73",1,2008,1,"Alabama",171941,2972,14261.387,10041.056,4718206,120824,1930979,1938425,1946153,18619334189,8783031345,739,2008,0,36442.0290254389,12.0549066736938,10.5034780310927,3022.62915184288,2128.15125070843,0.409261274306378,0.410839416507037,0.412477327187495,0.410859339333637,3946.274111177,1861.51926071053,739,0.0256080383094761,"AL"
"74",1,2008,2,"Alabama",174068,2972,14261.387,10041.056,4728139,121341,1952476,1956284,1956613,18301428958,2702980929,720,2008.25,0,36815.3305137603,12.0672013064501,10.5136696274553,3016.27913223363,2123.680374033,0.412948096492087,0.413753487365748,0.413823070768436,0.413508218208757,3870.74681137758,571.679666989486,720,0.0256635856094755,"AL"
"75",1,2008,3,"Alabama",174268,2972,14261.387,10041.056,4738072,121093,1934059,1935458,1936076,18383344282,1567387910,731,2008.5,0,36780.3612946363,12.0683496231442,10.5127193212378,3009.95573727035,2119.22824304907,0.408195358787287,0.408490626567093,0.408621059367608,0.408435681573996,3879.92083742079,330.80711099367,731,0.0255574419299665,"AL"
"76",1,2008,4,"Alabama",170307,2972,14261.387,10041.056,4748005,122678,1926470,1915936,1908941,19704093895,1264743144,791,2008.75,0,35869.1703146901,12.0453579697403,10.4876334399184,3003.65879985383,2114.79474010663,0.405743043657283,0.403524427628025,0.402051177283933,0.403772882856414,4149.97328246284,266.373591434718,791,0.0258377992441036,"AL"
"77",1,2009,1,"Alabama",168708,2849,13376.146,10633.02,4757938,117705,1848047,1841869,1842217,17656489350,8236231300,737,2009,0,35458.2174042621,12.0359246888679,10.4761103077572,2811.332556246,2234.79582962199,0.388413426152253,0.387114964507734,0.38718810543559,0.387572165365193,3710.9540624531,1731.05057274811,737,0.0247386577967178,"AL"
"78",1,2009,2,"Alabama",167954,2849,13376.146,10633.02,4764826.5,117312,1843490,1842890,1839326,17556824703,2442044119,733,2009.25,0,35248.7126236391,12.0314454113689,10.4701842862583,2807.26821847553,2231.56498982702,0.386895514453674,0.386769591715459,0.386021610650461,0.386562238939865,3684.67240160791,512.514803844379,733,0.0246204137758216,"AL"
"79",1,2009,3,"Alabama",168176,2849,13376.146,10633.02,4771715,116850,1817863,1814449,1815560,17570824412,1306344393,744,2009.5,0,35244.3513495672,12.0327663290631,10.4700605499974,2803.21561535004,2228.34347818342,0.3809663821079,0.380250916075248,0.380483746409834,0.380567014864327,3682.28706282752,273.768318728172,744,0.0244880509418521,"AL"
"80",1,2009,4,"Alabama",168420,2849,13376.146,10633.02,4778603.5,119061,1810987,1818418,1818722,19337233316,1111217317,819,2009.75,0,35244.6065048084,12.034216138584,10.4700677895779,2799.17469612199,2225.13125435077,0.378978293553755,0.38053335038155,0.380596967293897,0.380036203743067,4046.6285424183,232.54017978265,819,0.0249154381609606,"AL"
"81",1,2010,1,"Alabama",170249,2835,13854.303,10752.059,4785492,116031,1781960,1785819,1802394,17110385633,7939811148,735,2010,0,35576.0703392671,12.0450173502794,10.4794285093436,2895.06345429059,2246.8032545034,0.37236714636656,0.373173542030788,0.376637135742783,0.374059274713377,3575.47053322835,1659.14207943509,735,0.0242464097735405,"AL"
"82",1,2010,2,"Alabama",173562,2835,13854.303,10752.059,4789098.5,116232,1814999,1830712,1832379,17808125769,2544893942,750,2010.25,0,36241.0587295292,12.0642901632384,10.4979479741212,2892.88328481864,2245.11126676555,0.378985523058254,0.38226651633914,0.382614598551272,0.381288879316222,3718.47139268487,531.393109162403,750,0.0242701209841476,"AL"
"83",1,2010,3,"Alabama",177097,2835,13854.303,10752.059,4792705,116523,1813479,1811091,1814577,18234208078,1469704375,774,2010.5,0,36951.366712535,12.0844528840453,10.5173579138529,2890.70639649217,2243.42182546182,0.378383188616867,0.377884931369655,0.378612286798374,0.378293468928298,3804.57551174128,306.654462354766,774,0.0243125750489546,"AL"
